"시점","행정구역(시군구)별","성별",계,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
"2023","의성군","남자",24692,443,439.5,506.5,607,705.5,778.5,779.5,827,1088.5,1346,1906.5,2456.5,3254.5,3144,2367,1577,2465.5,1525,940.5,722.5,189.5,27,1.5
"2023","의성군","여자",25289,388.5,413,470.5,525,515,563.5,633.5,639.5,836,927,1447.5,1994,3060.5,2984,2604.5,2119,5168,2658.5,2509.5,1729.5,633.5,126,20.5
"2023","청송군","계",24122,390.5,445.5,523.5,553,669,736.5,722,789,948.5,1164.5,1754,2401.5,3095,2791,2242.5,1730,3166,1784,1382,984,322.5,69.5,6
"2023","청송군","남자",12097.5,214,222.5,273.5,291.5,384.5,462,465,452.5,519.5,665.5,997,1262,1583.5,1420.5,1100,732.5,1051.5,635,416.5,325,79.5,11,1
"2023","청송군","여자",12024.5,176.5,223,250,261.5,284.5,274.5,257,336.5,429,499,757,1139.5,1511.5,1370.5,1142.5,997.5,2114.5,1149,965.5,659,243,58.5,5
"2023","영양군","계",15812,226,342.5,404,467.5,477,435.5,440.5,473.5,655,803.5,1231,1460.5,1958,1734.5,1382.5,1098,2222.5,1255.5,967,671.5,225,57.5,13
"2023","영양군","남자",7886.5,110,178.5,224,225,277.5,243,244.5,261,370.5,473,748.5,813.5,1029.5,863.5,665,452,707.5,463,244.5,186.5,45.5,11,1.5
"2023","영양군","여자",7925.5,116,164,180,242.5,199.5,192.5,196,212.5,284.5,330.5,482.5,647,928.5,871,717.5,646,1515,792.5,722.5,485,179.5,46.5,11.5
"2023","영덕군","계",34246,531,766,914.5,983.5,976,1033,957.5,1047,1512,1815.5,2639,3108.5,3872,3657,3102.5,2471.5,4859.5,2769.5,2090,1476,505.5,95,13.5
"2023","영덕군","남자",16301.5,267,372.5,471.5,506,569.5,604.5,530.5,526.5,812,974,1499,1631,1942,1764.5,1412,957,1462,917,545,419.5,115,10.5,0
"2023","영덕군","여자",17944.5,264,393.5,443,477.5,406.5,428.5,427,520.5,700,841.5,1140,1477.5,1930,1892.5,1690.5,1514.5,3397.5,1852.5,1545,1056.5,390.5,84.5,13.5
"2023","청도군","계",41350.5,546,720.5,974,1173,1174,1152.5,1126.5,1205,1885,2116,3065.5,3807,5306.5,4824,4214.5,2710,5350.5,2762,2588.5,1805.5,648.5,121.5,13
"2023","청도군","남자",20451.5,280,373.5,495.5,599.5,685.5,660,620.5,653.5,993.5,1237.5,1654,1993.5,2754,2489,2034.5,1247.5,1680,997,683,539,125.5,18,0.5
"2023","청도군","여자",20899,266,347,478.5,573.5,488.5,492.5,506,551.5,891.5,878.5,1411.5,1813.5,2552.5,2335,2180,1462.5,3670.5,1765,1905.5,1266.5,523,103.5,12.5
"2023","고령군","계",30179.5,465,652,834.5,973,1064.5,1062,911,970,1517,1814.5,2572,2964,3712.5,3121.5,2530.5,1773.5,3242,1760.5,1481.5,1069,335.5,68.5,8.5
"2023","고령군","남자",15488,226,343,431,542,627,604,506.5,526,820.5,1012,1494,1641,1996,1666,1255,783,1015,600,415,323,75.5,16,0.5
"2023","고령군","여자",14691.5,239,309,403.5,431,437.5,458,404.5,444,696.5,802.5,1078,1323,1716.5,1455.5,1275.5,990.5,2227,1160.5,1066.5,746,260,52.5,8
"2023","성주군","계",42194.5,808,783.5,1030,1099,1272,1450,1477.5,1500.5,1918.5,2329.5,3284,4341,5743,4591,3815,2442.5,4309.5,2282,2027.5,1407.5,500.5,105.5,14
"2023","성주군","남자",22004.5,415.5,393.5,521,623.5,767,891.5,852,827,1090.5,1405,1905.5,2352.5,3072,2490,1884.5,1117,1396.5,882,514.5,383,112,15.5,4
"2023","성주군","여자",20190,392.5,390,509,475.5,505,558.5,625.5,673.5,828,924.5,1378.5,1988.5,2671,2101,1930.5,1325.5,2913,1400,1513,1024.5,388.5,90,10
"2023","칠곡군","계",111166,2505,4806.5,5616.5,5439.5,5314.5,5228.5,5437,6803,9745.5,10113,10910,9651,9208.5,6783,4608.5,3314.5,5681.5,3143,2538.5,1773,607,136.5,22
"2023","칠곡군","남자",58168.5,1247.5,2490.5,2911.5,2904.5,3168,3041.5,2984.5,3685.5,5247,5420.5,5930,5224.5,4978,3487,2263.5,1416,1768.5,1064.5,704,534,142,27.5,0.5
"2023","칠곡군","여자",52997.5,1257.5,2316,2705,2535,2146.5,2187,2452.5,3117.5,4498.5,4692.5,4980,4426.5,4230.5,3296,2345,1898.5,3913,2078.5,1834.5,1239,465,109,21.5
"2023","예천군","계",55432,1730.5,2347.5,2576,2064,1865.5,2019,2327.5,2744.5,3636.5,3531,3697,4038.5,5106.5,4915.5,3792.5,2881,6159,3205.5,2953.5,2119,670,145.5,19
"2023","예천군","남자",27254,863.5,1166,1330,1093,1085,1094,1187,1423.5,1814.5,1887,2058.5,2102,2625.5,2459,1797,1284,1984.5,1174.5,810,641,142,25,2
"2023","예천군","여자",28178,867,1181.5,1246,971,780.5,925,1140.5,1321,1822,1644,1638.5,1936.5,2481,2456.5,1995.5,1597,4174.5,2031,2143.5,1478,528,120.5,17
"2023","봉화군","계",29719,421,602,788.5,927,873.5,772,695,840,1193,1568,2180.5,2861,3923.5,3463,2566,2028,4017,2137.5,1879.5,1315.5,446,103.5,14.5
"2023","봉화군","남자",15114,217.5,332.5,424.5,454.5,535.5,468,398,464,663,917,1246.5,1551.5,2072.5,1862,1293.5,886,1327.5,783,544.5,409,119.5,15.5,0.5
