"시점","행정구역(시군구)별","성별",계,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
"2023","서대문구","여자",159313.5,3668,5140.5,5254,5887,11913.5,13833.5,11879.5,10660,11382,11030,13275.5,11561,11620.5,9733,7115.5,6196.5,9163.5,5217.5,3946,2724.5,955,225,41.5
"2023","마포구","계",360946,9011,12146.5,12941.5,13925,23568,35659,34006,28990.5,29379.5,27615,30362.5,24339,23051.5,18263,12778,10552,14358,8420.5,5937.5,4180,1425.5,287.5,44.5
"2023","마포구","남자",168977.5,4657,6161.5,6557.5,6953,10269.5,15854.5,16038.5,13720,14315,13284.5,14787.5,11800,11067,8329.5,5492,4312,5378.5,3401.5,1977,1464.5,436,68.5,8
"2023","마포구","여자",191968.5,4354,5985,6384,6972,13298.5,19804.5,17967.5,15270.5,15064.5,14330.5,15575,12539,11984.5,9933.5,7286,6240,8979.5,5019,3960.5,2715.5,989.5,219,36.5
"2023","양천구","계",435876,9357,16844,23686,24470,24729.5,28780.5,27234.5,26103,35349,37467,40473.5,33877,33748,27872,18731,12709.5,14444.5,8447,5997.5,4070.5,1540,335,52
"2023","양천구","남자",212890,4882.5,8589.5,12288.5,12796,12602,14383.5,13767.5,12718,16774,18018.5,20086.5,16667,16229.5,13092,8944.5,5810,5240.5,3508,1732.5,1298,348,76.5,10
"2023","양천구","여자",222986,4474.5,8254.5,11397.5,11674,12127.5,14397,13467,13385,18575,19448.5,20387,17210,17518.5,14780,9786.5,6899.5,9204,4939,4265,2772.5,1192,258.5,42
"2023","강서구","계",562962,13845.5,18529.5,20764.5,21583.5,30008,50703,53392,43345.5,45658.5,40947,43592,38737.5,43045,36491,24859.5,17429.5,20030.5,11648.5,8382,5694.5,2103,511.5,73
"2023","강서구","남자",269867.5,7026,9435.5,10708.5,10970,14006,22600.5,26280.5,22113.5,23085.5,20330.5,21540.5,18277.5,20022.5,16607.5,11543,8094.5,7225.5,4760.5,2465,1852.5,510.5,88,14
"2023","강서구","여자",293094.5,6819.5,9094,10056,10613.5,16002,28102.5,27111.5,21232,22573,20616.5,22051.5,20460,23022.5,19883.5,13316.5,9335,12805,6888,5917,3842,1592.5,423.5,59
"2023","구로구","계",391803,10499,12878,14080.5,14276,20598,31140,32549,28542.5,30544.5,28290,31837.5,29348,31162.5,26809.5,19404,14231.5,15612.5,9647.5,5965,4287,1336,301,41
"2023","구로구","남자",192179,5468,6557.5,7108.5,7352,9934.5,15053.5,16397,14784,15661.5,14364.5,15840.5,14454.5,14877.5,12462,9053,6638,6172.5,4198.5,1974,1552.5,363,52,6.5
"2023","구로구","여자",199624,5031,6320.5,6972,6924,10663.5,16086.5,16152,13758.5,14883,13925.5,15997,14893.5,16285,14347.5,10351,7593.5,9440,5449,3991,2734.5,973,249,34.5
"2023","금천구","계",227081,4689,5593,6203.5,6994.5,12072.5,23530.5,21907.5,15622.5,15287.5,14543,18510.5,18887,20106,15541,10705,7957.5,8930.5,5584,3346.5,2400,762,154.5,30
"2023","금천구","남자",114191.5,2413.5,2844.5,3161.5,3510.5,5697,11586.5,12027.5,8617,8318,7558,9341,9389,10018,7492,5069,3638,3510.5,2399.5,1111,853,220,30,8
"2023","금천구","여자",112889.5,2275.5,2748.5,3042,3484,6375.5,11944,9880,7005.5,6969.5,6985,9169.5,9498,10088,8049,5636,4319.5,5420,3184.5,2235.5,1547,542,124.5,22
"2023","영등포구","계",372244.5,10724.5,12123,11464,11721,20017.5,37124.5,39057.5,30880.5,28921.5,25097.5,28590.5,26054,26477.5,21742.5,15542.5,11876.5,14829.5,8762.5,6067,4362.5,1381.5,279.5,43.5
"2023","영등포구","남자",182572,5492,6189,5812,6164,9001.5,17023,19542,15899,15014.5,12788,14405,13230,13082,10447,7228.5,5370,5884.5,3736.5,2148,1651.5,420.5,66,10
"2023","영등포구","여자",189672.5,5232.5,5934,5652,5557,11016,20101.5,19515.5,14981.5,13907,12309.5,14185.5,12824,13395.5,11295.5,8314,6506.5,8945,5026,3919,2711,961,213.5,33.5
"2023","동작구","계",377040.5,8738.5,11951.5,12545.5,13723,25775.5,38015,32925.5,26664.5,28226,26466.5,30096,26433,27016.5,22846.5,16722.5,13234.5,15660,9370,6290,4458.5,1449.5,336,46
"2023","동작구","남자",182290.5,4512,6048.5,6441.5,7028.5,12033,18716.5,16777,13456,14268,13126.5,14701.5,12678.5,12596,10499.5,7374,5759.5,6274,4138.5,2135.5,1638,407,79,11.5
"2023","동작구","여자",194750,4226.5,5903,6104,6694.5,13742.5,19298.5,16148.5,13208.5,13958,13340,15394.5,13754.5,14420.5,12347,9348.5,7475,9386,5231.5,4154.5,2820.5,1042.5,257,34.5
"2023","관악구","계",480923.5,7422,9886.5,11464.5,14158.5,36346,72079,54028.5,33227.5,32249,29752.5,34348,30770,32325,27398.5,21023,16279,18166,11628.5,6537.5,4753.5,1431,302,51
"2023","관악구","남자",241746,3823.5,5114.5,5890,7130.5,16136,36459.5,30148,18407.5,17483.5,15746,17809.5,15359.5,15456,12551.5,9583,7207,7440.5,5166,2274.5,1824,389,52,9.5
"2023","관악구","여자",239177.5,3598.5,4772,5574.5,7028,20210,35619.5,23880.5,14820,14765.5,14006.5,16538.5,15410.5,16869,14847,11440,9072,10725.5,6462.5,4263,2929.5,1042,250,41.5
"2023","서초구","계",401612.5,10643,17755.5,22712.5,21799.5,22205,27472,28484,27855.5,35686.5,36077.5,36290,26821,24803,22059,15851,12063,13034.5,7555.5,5479,3715.5,1359.5,353.5,50.5
"2023","서초구","남자",191581.5,5549.5,9025.5,11591.5,10981.5,10720.5,13059.5,13471.5,12550.5,16267,16986.5,18056,13192,11638,10115.5,7189.5,5601.5,5585.5,3577.5,2008,1501,416,82.5,8.5
"2023","서초구","여자",210031,5093.5,8730,11121,10818,11484.5,14412.5,15012.5,15305,19419.5,19091,18234,13629,13165,11943.5,8661.5,6461.5,7449,3978,3471,2214.5,943.5,271,42
"2023","강남구","계",529711.5,11753,20850,30331.5,30393,29272,37987,39429,36801,47392,48617,47878.5,34841,31594,29094,21258.5,15772,16448,9564,6884,4570.5,1777,464.5,72
"2023","강남구","남자",253227.5,6080,10718.5,15848,15848,14203.5,17617.5,18880.5,16638.5,21159,22827.5,24059,17257.5,14995,13099,9599.5,7472.5,6924,4548,2376,1772,491,99.5,13.5
"2023","강남구","여자",276484,5673,10131.5,14483.5,14545,15068.5,20369.5,20548.5,20162.5,26233,25789.5,23819.5,17583.5,16599,15995,11659,8299.5,9524,5016,4508,2798.5,1286,365,58.5
"2023","송파구","계",651916.5,18225.5,26461.5,29251,28525,34968.5,50767,54280,50280,56292,49783,53597.5,46693.5,47716,40658,26796.5,18244.5,19377,11176.5,8200.5,5488,2128.5,504.5,79.5
"2023","송파구","남자",313478.5,9387.5,13711.5,14924.5,14526,16937.5,23537,25947.5,23966.5,27077,24308.5,25862,22496,22398,18996.5,12940.5,8810.5,7651.5,5029.5,2622,1982.5,522,103,14.5
"2023","송파구","여자",338438,8838,12750,14326.5,13999,18031,27230,28332.5,26313.5,29215,25474.5,27735.5,24197.5,25318,21661.5,13856,9434,11725.5,6147,5578.5,3505.5,1606.5,401.5,65
"2023","강동구","계",456583.5,13400.5,18305,19875,18992,23486.5,33565.5,34982,33657.5,39295.5,34599.5,36668,33297,36477.5,30901,20535,13909.5,14636.5,8683.5,5953,4004.5,1527.5,352,69
"2023","강동구","남자",223164.5,6921.5,9535.5,10454.5,10064.5,11622,15981,17247,16655,19386.5,17424.5,18152,16122,17183,14352.5,9785.5,6665.5,5612,3822.5,1789.5,1365,350.5,61,13
"2023","강동구","여자",233419,6479,8769.5,9420.5,8927.5,11864.5,17584.5,17735,17002.5,19909,17175,18516,17175,19294.5,16548.5,10749.5,7244,9024.5,4861,4163.5,2639.5,1177,291,56
"2023","부산광역시","계",3291326,78305.5,121997,133933.5,130393,177426.5,208199.5,200972,190947.5,249587.5,236897,276037,262703,297235.5,258134.5,184261,129523,154773,94504,60269,43269.5,13677.5,2927.5,394.5
"2023","부산광역시","남자",1604893,40143.5,62579.5,68769,66992,90994.5,107521,104174.5,97257.5,126325,119051.5,136075.5,126638,140289.5,121359,84194.5,57329.5,55199,37460,17739,14012,3229,440.5,57.5
"2023","부산광역시","여자",1686433,38162,59417.5,65164.5,63401,86432,100678.5,96797.5,93690,123262.5,117845.5,139961.5,136065,156946,136775.5,100066.5,72193.5,99574,57044,42530,29257.5,10448.5,2487,337
"2023","중구","계",38853,342.5,603,781,935.5,2276.5,3244.5,2540,1769,2183,2369,3229.5,3101.5,3877.5,3841.5,2887,2140.5,2731.5,1657,1074.5,728.5,263.5,68.5,14
"2023","중구","남자",18807,187,330.5,394.5,454,1008.5,1603,1371.5,914,1195,1265,1725.5,1563.5,1873,1810,1256.5,909,946.5,642.5,304,222,74,7,1
"2023","중구","여자",20046,155.5,272.5,386.5,481.5,1268,1641.5,1168.5,855,988,1104,1504,1538,2004.5,2031.5,1630.5,1231.5,1785,1014.5,770.5,506.5,189.5,61.5,13
"2023","서구","계",104126,1961,3080.5,3461,3603,5893.5,6448.5,5477.5,4919,6916.5,6739.5,8477.5,8302,10077.5,9211,7144.5,5378,7035.5,4239,2796.5,1995.5,621,163,17
"2023","서구","남자",50155,1030,1619,1796,1803,2803,3166.5,2835,2482,3530,3460.5,4372.5,4176.5,4845.5,4292.5,3197.5,2297,2448.5,1610.5,838,667.5,141,23.5,6
"2023","서구","여자",53971,931,1461.5,1665,1800,3090.5,3282,2642.5,2437,3386.5,3279,4105,4125.5,5232,4918.5,3947,3081,4587,2628.5,1958.5,1328,480,139.5,11
"2023","동구","계",86574,1779,2104.5,2209.5,2445,3836,5656,5809,4846,5659,5587.5,7102.5,6749,8148,7752,6134.5,4657,6099.5,3724.5,2375,1730,520,110,15
