시점,행정구역(시),행정구역(시군구)별,총인구수,남자인구수,여자인구수,영아기,아동기,청소년기,청년기,중년기,노년기,CCTV,1인가구비율,경찰서수,강력범죄_살인계,강력범죄_강도,강력범죄_성범죄,절도범죄_전체,폭력범죄_전체,지능범죄_재산범죄,풍속범죄_전체,특별경제범죄_전체,마약범죄_전체,보건범죄_전체,환경범죄_전체,교통범죄_전체,노동범죄_전체,안보범죄_전체,선거범죄_전체,병역범죄_전체,기타범죄_전체
2023,전라남도,보성군,38007.0,18601.0,19406.0,514.0,780.5,2345.0,4494.5,9765.0,28916.5,1388.0,42.5,1.0,0.026310942721077694,0.0,0.15786565632646615,2.920514642039624,0.947193937958797,3.6309100955087223,0.23679848448969926,0.3683531980950877,0.18417659904754385,0.05262188544215539,0.10524377088431078,6.814534164759124,0.0,0.0,0.07893282816323308,0.05262188544215539,2.8415818138763913
2023,전라남도,순천시,277841.0,138550.5,139290.5,8410.5,12303.5,28830.0,66137.5,89822.5,91716.0,2310.0,32.9,1.0,0.017995904132219506,0.010797542479331705,0.47869104991703887,2.83255531041135,1.2309198426438144,7.147973121317588,0.39590989090882917,0.8710017599994241,0.21955003041307797,0.13676887140486824,0.014396723305775606,5.999834437681983,0.010797542479331705,0.0,0.03599180826443901,0.11517378644620485,3.5559906565265744
2023,전라남도,신안군,37841.5,20357.5,17484.0,602.0,711.0,1925.0,4672.5,10668.5,26309.5,791.0,41.8,1.0,0.05285202753590634,0.0,0.07927804130385953,2.193359142740113,0.6870763579667826,2.774731445635083,0.13213006883976586,0.23783412391157857,0.42281622028725074,0.0,0.07927804130385953,4.9945166021431495,0.02642601376795317,0.0,0.0,0.02642601376795317,109.50940105439796
2023,전라남도,여수시,272589.0,138709.0,133880.0,7058.0,10680.0,24900.0,59140.5,86480.0,104721.0,3047.0,33.9,1.0,0.018342633048288814,0.007337053219315526,0.34851002791748753,2.630333579124616,1.364691898792688,8.158803179878864,0.3815267674044074,1.192271148138773,0.21277454336015028,0.21644306996980803,0.41087498028166947,6.742751908550969,0.0,0.003668526609657763,0.05502789914486644,0.18342633048288817,10.425952624647362
2023,전라남도,영광군,51861.5,25911.0,25950.5,1940.0,1526.0,3932.5,9050.5,14478.0,28344.0,1009.0,38.0,1.0,0.0964106321645151,0.0,0.26994977006064225,3.2393972407277074,0.7327208044503148,3.6636040222515738,0.3085140229264483,0.7520029308832178,0.11569275859741812,0.0964106321645151,0.0,4.28063206810447,0.0,0.0,0.11569275859741812,0.2121033907619332,3.914271665879313
2023,전라남도,영암군,52256.0,27289.5,24966.5,1126.5,1601.5,4131.0,8743.5,16475.5,27393.0,1368.0,42.2,1.0,0.057409675443968154,0.0,0.5740967544396816,2.698254745866503,0.9568279240661359,6.621249234537661,0.44014084507042256,0.7654623392529087,0.5740967544396816,0.19136558481322719,0.24877526025719537,9.56827924066136,0.0,0.01913655848132272,0.03827311696264544,0.21050214329454991,4.650183710961421
2023,전라남도,완도군,46993.5,23703.5,23290.0,1023.0,1512.0,3393.0,6390.5,13145.0,29429.5,901.0,38.5,1.0,0.0,0.04255907731920372,0.3830316958728335,3.8303169587283348,1.4044495515337228,6.234904827263345,0.44687031185163906,0.7235043144264632,0.4681498505112409,0.02127953865960186,0.04255907731920372,4.638939427793205,0.29791354123442604,0.0,0.08511815463840744,0.0,35.792184025450325
2023,전라남도,장성군,42759.0,21970.5,20788.5,808.0,1266.0,3045.0,6880.0,12335.5,25273.5,1830.0,35.7,1.0,0.0,0.0,0.23386889309852898,2.689492270633083,0.8653149044645572,7.296709464674104,0.21048200378867607,0.5612853434364695,0.1637082251689703,0.046773778619705796,0.09354755723941159,7.343483243293809,0.0,0.0,0.09354755723941159,0.046773778619705796,3.2975513926892583
2023,전라남도,장흥군,35250.0,17202.0,18048.0,656.0,895.0,2471.0,4862.0,9514.5,23964.5,1234.0,41.4,1.0,0.05673758865248227,0.0,0.3404255319148936,3.148936170212766,1.475177304964539,6.666666666666667,0.22695035460992907,0.7375886524822695,0.19858156028368792,0.1702127659574468,0.028368794326241134,6.297872340425532,0.028368794326241134,0.0,0.14184397163120568,0.0851063829787234,6.212765957446809
2023,전라남도,진도군,29182.0,14538.0,14644.0,573.5,785.0,2017.0,4155.5,8015.5,18862.0,1111.0,41.8,1.0,0.03426769926667123,0.0,0.3769446919333836,3.5295730244671373,1.3707079706668495,6.305256665067508,0.5482831882667397,0.9594955794667946,0.30840929340004114,0.34267699266671237,0.1028030978000137,7.675964635734357,0.4797477897333973,0.0,0.13707079706668493,0.4797477897333973,21.211705846069496
